date,energy_kwh,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),global_tilted_irradiance (W/m²),terrestrial_radiation (W/m²),weather_code (wmo code),wind_speed_10m (km/h),visibility (m),is_day (),radiation_sum
2025-07-24,11.667,19.364583333333332,75.82291666666667,14.768749999999999,19.979166666666668,222.66666666666666,111.07291666666667,111.59375,187.15729166666665,222.63541666666666,448.984375,3.9583333333333335,7.377083333333334,16838.125,0.6458333333333334,21376.0
2025-07-25,10.022,19.595833333333335,75.55208333333333,14.920833333333334,20.340625,186.8125,81.07916666666667,105.73333333333333,166.81666666666666,186.78125,447.05104166666666,3.1145833333333335,6.367708333333333,17314.791666666668,0.6458333333333334,17934.0
2025-07-26,10.575,20.881249999999998,65.17708333333333,13.579166666666666,20.782291666666666,222.63541666666666,122.309375,100.32604166666665,170.19166666666666,222.63541666666666,445.07395833333334,2.1145833333333335,9.93125,23369.166666666668,0.6458333333333334,21373.0
2025-07-27,8.135,18.616666666666667,77.53125,14.430208333333333,18.661458333333332,126.60416666666667,28.925,97.67916666666667,51.55520833333333,126.60416666666667,443.046875,4.958333333333333,9.905208333333333,19424.166666666668,0.6458333333333334,12154.0
2025-07-28,12.701,19.01875,62.875,11.526041666666666,18.138541666666665,256.8854166666667,146.51770833333333,110.36770833333333,235.1625,256.8854166666667,440.95729166666666,3.7916666666666665,10.342708333333333,25764.375,0.6458333333333334,24661.0
2025-07-29,9.088,18.420833333333334,72.6875,13.268749999999999,18.079166666666666,114.59375,18.36041666666667,96.23333333333333,33.53854166666667,114.59375,438.8177083333333,4.739583333333333,9.788541666666667,19595.416666666668,0.6458333333333334,11001.0
2025-07-30,12.635,18.582291666666666,70.61458333333333,12.627083333333333,18.392708333333335,212.15625,131.478125,80.67812500000001,197.77083333333334,212.15625,436.62083333333334,10.208333333333334,8.690624999999999,21627.916666666668,0.6458333333333334,20367.0
2025-07-31,4.639,18.605208333333334,85.47916666666667,16.038541666666667,19.170833333333334,77.05208333333333,17.05,60.00208333333333,39.860416666666666,77.05208333333333,434.37395833333335,12.8125,10.519791666666666,17283.125,0.6458333333333334,7397.0
2025-08-01,11.073,17.390625,82.75,14.332291666666668,17.41875,176.9375,61.99270833333333,114.94479166666667,106.2,176.86458333333334,432.0802083333333,4.416666666666667,9.760416666666666,12872.083333333334,0.6458333333333334,16986.0
2025-08-02,8.843,16.103125000000002,79.1875,12.353125,15.13125,159.66666666666666,57.81875,101.84791666666666,93.13020833333333,159.64583333333334,429.73125,11.604166666666666,11.984375,16049.791666666666,0.6458333333333334,15328.0
