datetime,energy_kwh,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),global_tilted_irradiance (W/m²),terrestrial_radiation (W/m²),weather_code (wmo code),wind_speed_10m (km/h),visibility (m),is_day ()
2026-05-12 08:30:00,1.963,10.7,54,1.7,6.9,549.0,363.1,185.9,580.3,549.0,839.0,1,13.3,40460.0,1
2026-05-12 08:45:00,2.175,10.9,53,1.7,7.2,574.0,378.9,195.1,578.4,574.0,878.4,3,13.3,35700.0,1
2026-05-12 09:00:00,2.475,11.1,52,1.6,7.4,572.0,357.0,215.0,523.0,572.0,915.4,3,13.3,30920.0,1
2026-05-12 09:15:00,2.8,11.4,51,1.6,7.6,558.0,319.1,238.9,450.4,558.0,949.9,3,13.3,35700.0,1
2026-05-12 09:30:00,3.225,11.6,49,1.2,7.8,548.0,288.5,259.5,394.1,548.0,981.7,3,13.0,40460.0,1
2026-05-12 09:45:00,3.175,11.8,47,0.8,8.0,563.0,292.5,270.5,388.1,563.0,1010.6,3,12.6,45240.0,1
2026-05-12 10:00:00,3.388,12.0,46,0.8,8.5,602.0,329.8,272.2,426.6,602.0,1036.7,2,12.6,50000.0,1
2026-05-12 10:15:00,1.15,12.3,45,0.7,9.0,650.0,382.6,267.4,484.2,650.0,1059.7,2,12.6,50000.0,1
2026-05-12 10:30:00,3.2,12.6,45,1.0,9.7,694.0,433.1,260.9,538.0,694.0,1079.5,1,12.2,50000.0,1
2026-05-12 10:45:00,2.475,12.9,44,0.9,10.0,719.0,458.5,260.5,560.9,719.0,1096.1,0,12.6,50000.0,1
2026-05-12 11:00:00,3.3,13.1,44,1.1,10.3,735.0,472.9,262.1,571.5,735.0,1109.4,0,13.0,50000.0,1
2026-05-12 11:15:00,3.475,13.3,44,1.3,10.3,740.0,473.1,266.9,566.7,740.0,1119.4,1,14.4,46240.0,1
2026-05-12 11:30:00,2.963,13.4,44,1.4,10.1,731.0,455.0,276.0,541.8,731.0,1125.9,1,16.2,42480.0,1
2026-05-12 11:45:00,3.288,13.5,44,1.5,9.7,704.0,413.1,290.9,490.7,704.0,1129.0,2,18.0,38700.0,1
2026-05-12 12:00:00,2.65,13.5,45,1.8,9.4,655.0,344.3,310.7,409.0,655.0,1128.6,3,19.1,34940.0,1
2026-05-12 12:15:00,3.188,13.5,47,2.4,9.1,593.0,265.8,327.2,316.9,593.0,1124.9,3,19.4,33480.0,1
2026-05-12 12:30:00,2.862,13.4,50,3.2,8.9,527.0,193.5,333.5,232.2,527.0,1117.7,3,19.8,32020.0,1
2026-05-12 12:45:00,3.025,13.2,52,3.6,8.9,465.0,137.0,328.0,165.9,465.0,1107.1,3,19.4,30560.0,1
2026-05-12 13:00:00,4.225,13.1,55,4.3,8.9,399.0,88.4,310.6,108.4,399.0,1093.1,3,19.4,29100.0,1
2026-05-12 13:15:00,3.563,13.0,58,4.9,8.9,334.0,52.1,281.9,64.9,334.0,1075.9,3,19.4,26040.0,1
2026-05-12 13:30:00,3.15,12.8,60,5.3,8.8,274.0,28.2,245.8,35.8,274.0,1055.4,3,19.4,23000.0,1
2026-05-12 13:45:00,3.663,12.7,62,5.6,8.8,222.0,14.4,207.6,18.7,222.0,1031.8,3,19.4,19940.0,1
2026-05-12 14:00:00,3.388,12.7,63,5.8,8.9,172.0,6.1,165.9,8.1,172.0,1005.2,3,19.1,16880.0,1
2026-05-12 14:15:00,1.813,12.8,62,5.7,9.0,130.0,2.3,127.7,3.1,130.0,975.7,3,18.4,25160.0,1
2026-05-12 14:30:00,2.925,13.0,59,5.2,9.3,101.0,1.1,99.9,1.5,101.0,943.4,3,17.3,33440.0,1
2026-05-12 14:45:00,3.438,13.2,55,4.3,9.4,91.0,1.1,89.9,1.6,91.0,908.4,3,16.6,41720.0,1
2026-05-12 15:00:00,3.412,13.3,53,3.9,9.5,101.0,2.3,98.7,3.5,101.0,871.0,3,16.2,50000.0,1
2026-05-12 15:15:00,3.45,13.4,52,3.7,9.5,118.0,4.9,113.1,7.9,118.0,831.2,3,16.6,44980.0,1
2026-05-12 15:30:00,0.975,13.4,52,3.8,9.4,130.0,8.0,122.0,13.6,130.0,789.3,3,17.6,39940.0,1
2026-05-12 15:45:00,1.462,13.4,52,3.8,9.2,128.0,9.1,118.9,16.4,128.0,745.3,3,18.7,34920.0,1
2026-05-12 16:00:00,0.662,13.4,53,4.0,9.2,118.0,8.6,109.4,16.4,118.0,699.6,3,19.1,29880.0,1
2026-05-12 16:15:00,2.325,13.2,54,4.1,9.2,104.0,7.1,96.9,14.7,104.0,652.3,3,18.4,29100.0,1
2026-05-12 16:30:00,2.013,12.9,56,4.4,9.2,90.0,5.7,84.3,12.6,90.0,603.5,3,16.6,28300.0,1
2026-05-12 16:45:00,2.15,12.7,58,4.7,9.2,78.0,4.5,73.5,10.9,78.0,553.6,3,15.1,27520.0,1
2026-05-12 17:00:00,2.525,12.6,59,4.8,9.3,67.0,3.5,63.5,9.3,67.0,502.7,3,14.4,26720.0,1
2026-05-12 17:15:00,0.788,12.8,58,4.8,9.4,56.0,2.5,53.5,7.3,56.0,451.1,3,14.8,27560.0,1
2026-05-12 17:30:00,0.9,13.1,56,4.5,9.5,46.0,1.6,44.4,5.3,46.0,398.9,3,16.2,28400.0,1
2026-05-12 17:45:00,0.825,13.5,54,4.3,9.6,38.0,1.0,37.0,3.7,38.0,346.4,3,17.3,29240.0,1
2026-05-12 18:00:00,0.675,13.7,53,4.3,9.7,32.0,0.5,31.5,2.5,32.0,293.8,3,18.0,30080.0,1
2026-05-12 18:15:00,0.862,13.6,52,4.0,9.6,26.0,0.2,25.8,0.9,26.0,241.4,3,17.6,35060.0,1
2026-05-12 18:30:00,1.163,13.5,51,3.5,9.5,20.0,0.0,20.0,0.0,20.0,189.3,3,16.9,40040.0,1
2026-05-12 18:45:00,1.462,13.2,51,3.3,9.3,12.0,0.0,12.0,0.0,12.0,137.8,3,16.2,45020.0,1
2026-05-12 19:00:00,1.55,13.0,52,3.4,9.2,5.0,0.0,5.0,0.0,5.0,87.2,3,15.5,50000.0,1
2026-05-12 19:15:00,0.875,12.8,54,3.7,9.2,1.0,0.0,1.0,0.0,1.0,37.5,2,15.1,43280.0,1
2026-05-12 19:30:00,0.7,12.6,58,4.6,9.2,0.0,0.0,0.0,0.0,0.0,1.8,1,14.4,36560.0,0
2026-05-12 19:45:00,0.438,12.4,62,5.3,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0,14.0,29820.0,0
2026-05-12 20:00:00,0.35,12.1,65,5.7,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14.0,23100.0,0
2026-05-12 20:15:00,0.225,11.8,67,5.9,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0,14.0,29820.0,0
2026-05-12 20:30:00,0.075,11.5,70,6.2,8.4,0.0,0.0,0.0,0.0,0.0,0.0,1,14.4,36560.0,0
2026-05-12 20:45:00,0.0,11.2,71,6.1,8.1,0.0,0.0,0.0,0.0,0.0,0.0,2,14.8,43280.0,0
2026-05-12 21:00:00,0.013,10.9,73,6.3,7.8,0.0,0.0,0.0,0.0,0.0,0.0,3,15.1,50000.0,0
2026-05-12 21:15:00,0.0,10.8,74,6.4,7.7,0.0,0.0,0.0,0.0,0.0,0.0,51,15.5,50000.0,0
2026-05-12 21:30:00,0.0,10.9,75,6.6,7.8,0.0,0.0,0.0,0.0,0.0,0.0,51,15.5,50000.0,0
2026-05-12 21:45:00,0.0,10.9,76,6.8,7.8,0.0,0.0,0.0,0.0,0.0,0.0,51,15.5,50000.0,0
2026-05-12 22:00:00,0.0,10.9,77,7.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,51,15.5,50000.0,0
2026-05-12 22:15:00,0.0,10.8,80,7.5,7.9,0.0,0.0,0.0,0.0,0.0,0.0,53,15.1,39980.0,0
2026-05-12 22:30:00,0.0,10.7,83,7.9,7.9,0.0,0.0,0.0,0.0,0.0,0.0,53,15.1,29960.0,0
2026-05-12 22:45:00,0.0,10.6,87,8.5,8.1,0.0,0.0,0.0,0.0,0.0,0.0,53,14.4,19940.0,0
2026-05-12 23:00:00,0.0,10.4,89,8.7,8.0,0.0,0.0,0.0,0.0,0.0,0.0,53,14.0,9920.0,0
2026-05-12 23:15:00,0.0,10.2,89,8.5,7.9,0.0,0.0,0.0,0.0,0.0,0.0,3,13.3,19940.0,0
2026-05-12 23:30:00,0.0,10.0,88,8.1,7.7,0.0,0.0,0.0,0.0,0.0,0.0,3,12.6,29960.0,0
2026-05-12 23:45:00,0.0,9.8,87,7.7,7.5,0.0,0.0,0.0,0.0,0.0,0.0,3,11.5,39980.0,0
2026-05-13 00:00:00,0.0,9.7,87,7.6,7.4,0.0,0.0,0.0,0.0,0.0,0.0,3,11.2,50000.0,0
2026-05-13 00:15:00,0.0,9.7,89,8.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,3,11.2,38760.0,0
2026-05-13 00:30:00,0.0,9.8,91,8.4,7.8,0.0,0.0,0.0,0.0,0.0,0.0,3,11.2,27500.0,0
2026-05-13 00:45:00,0.0,9.9,94,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11.5,16260.0,0
2026-05-13 01:00:00,0.0,9.9,95,9.2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11.5,5000.0,0
2026-05-13 01:15:00,0.0,9.8,95,9.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,3,11.2,5760.0,0
2026-05-13 01:30:00,0.0,9.5,94,8.6,7.5,0.0,0.0,0.0,0.0,0.0,0.0,3,10.8,6520.0,0
2026-05-13 01:45:00,0.0,9.2,93,8.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,3,10.1,7280.0,0
2026-05-13 02:00:00,0.0,9.1,92,7.8,7.2,0.0,0.0,0.0,0.0,0.0,0.0,3,9.4,8040.0,0
2026-05-13 02:15:00,0.0,9.1,93,8.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,3,8.3,6540.0,0
2026-05-13 02:30:00,0.0,9.2,94,8.3,7.8,0.0,0.0,0.0,0.0,0.0,0.0,3,6.8,5020.0,0
2026-05-13 02:45:00,0.0,9.3,95,8.6,8.1,0.0,0.0,0.0,0.0,0.0,0.0,3,5.8,3520.0,0
2026-05-13 03:00:00,0.0,9.4,96,8.8,8.3,0.0,0.0,0.0,0.0,0.0,0.0,3,5.4,2000.0,0
2026-05-13 03:15:00,0.0,9.4,96,8.8,8.3,0.0,0.0,0.0,0.0,0.0,0.0,55,5.8,3440.0,0
2026-05-13 03:30:00,0.0,9.4,94,8.5,7.9,0.0,0.0,0.0,0.0,0.0,0.0,55,7.2,4880.0,0
2026-05-13 03:45:00,0.0,9.3,93,8.3,7.7,0.0,0.0,0.0,0.0,0.0,0.0,55,8.3,6300.0,0
2026-05-13 04:00:00,0.0,9.3,92,8.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,55,9.7,7740.0,0
2026-05-13 04:15:00,0.0,9.2,91,7.8,7.1,0.0,0.0,0.0,0.0,0.0,6.6,61,10.8,18300.0,1
2026-05-13 04:30:00,0.0,9.2,90,7.6,6.8,1.0,0.0,1.0,0.0,1.0,49.9,61,12.2,28880.0,1
2026-05-13 04:45:00,0.0,9.1,90,7.6,6.6,4.0,0.0,4.0,0.0,4.0,99.8,61,13.3,39440.0,1
2026-05-13 05:00:00,0.0,9.2,89,7.5,6.5,14.0,0.0,14.0,0.0,14.0,150.8,61,14.0,50000.0,1
2026-05-13 05:15:00,0.0,9.3,89,7.6,6.5,30.0,0.6,29.4,3.7,30.0,202.4,51,14.4,39920.0,1
2026-05-13 05:30:00,0.0,9.4,89,7.7,6.7,52.0,3.8,48.2,19.8,52.0,254.7,51,14.0,29820.0,1
2026-05-13 05:45:00,0.0,9.6,89,7.9,7.0,77.0,9.7,67.3,42.3,77.0,307.2,51,14.0,19740.0,1
2026-05-13 06:00:00,0.0,9.8,89,8.1,7.2,105.0,18.7,86.3,69.7,105.0,359.8,51,14.0,9640.0,1
2026-05-13 06:15:00,0.063,10.1,88,8.2,7.4,136.0,31.2,104.8,101.4,136.0,412.3,3,14.8,19740.0,1
2026-05-13 06:30:00,0.113,10.4,87,8.4,7.7,166.0,44.7,121.3,129.0,166.0,464.4,3,15.8,29820.0,1
2026-05-13 06:45:00,0.225,10.7,86,8.5,7.9,192.0,56.2,135.8,146.1,192.0,515.9,3,16.9,39920.0,1
2026-05-13 07:00:00,0.387,11.0,85,8.6,8.0,209.0,61.1,147.9,144.5,209.0,566.6,3,17.6,50000.0,1
2026-05-13 07:15:00,0.538,11.0,84,8.4,8.1,220.0,61.3,158.7,133.3,220.0,616.3,3,17.3,50000.0,1
2026-05-13 07:30:00,0.738,11.0,84,8.4,8.2,228.0,59.3,168.7,119.5,228.0,664.8,3,16.2,50000.0,1
2026-05-13 07:45:00,0.738,10.9,84,8.3,8.2,238.0,58.7,179.3,110.6,238.0,711.8,3,15.5,50000.0,1
2026-05-13 08:00:00,1.275,10.9,83,8.2,8.2,242.0,54.3,187.7,96.1,242.0,757.2,3,15.5,50000.0,1
2026-05-13 08:15:00,1.125,11.0,82,8.1,8.0,246.0,50.2,195.8,84.0,246.0,800.7,51,17.3,50000.0,1
2026-05-13 08:30:00,1.087,11.2,81,8.0,7.7,259.0,51.4,207.6,81.9,259.0,842.2,51,20.2,50000.0,1
2026-05-13 08:45:00,1.25,11.3,79,7.8,7.4,293.0,65.6,227.4,99.7,293.0,881.5,51,23.0,50000.0,1
2026-05-13 09:00:00,1.925,11.5,78,7.8,7.3,353.0,101.4,251.6,148.0,353.0,918.5,51,24.8,50000.0,1
2026-05-13 09:15:00,3.013,11.8,77,7.9,7.6,427.0,158.7,268.3,223.3,427.0,952.9,2,24.8,50000.0,1
2026-05-13 09:30:00,2.9,12.0,75,7.7,8.0,498.0,224.0,274.0,304.9,498.0,984.6,1,23.4,50000.0,1
2026-05-13 09:45:00,1.313,12.3,74,7.8,8.6,552.0,276.3,275.7,365.4,552.0,1013.5,0,21.6,50000.0,1
2026-05-13 10:00:00,0.9,12.4,74,7.9,9.2,607.0,334.7,272.3,431.5,607.0,1039.5,0,20.2,50000.0,1
2026-05-13 10:15:00,0.338,12.2,76,8.1,9.5,650.0,380.5,269.5,480.0,650.0,1062.5,51,18.4,41200.0,1
2026-05-13 10:30:00,3.55,11.8,78,8.1,9.5,660.0,381.8,278.2,472.8,660.0,1082.2,51,15.8,32380.0,1
2026-05-13 10:45:00,2.237,11.4,80,8.1,9.2,608.0,300.1,307.9,366.0,608.0,1098.8,51,14.0,23580.0,1
2026-05-13 11:00:00,3.712,11.4,80,8.1,8.9,471.0,140.3,330.7,169.1,471.0,1112.1,51,14.0,14760.0,1
2026-05-13 11:15:00,3.175,11.9,75,7.6,8.9,303.0,30.2,272.8,36.1,303.0,1122.0,63,16.6,18140.0,1
2026-05-13 11:30:00,1.375,12.8,68,7.1,9.0,175.0,1.6,173.4,1.9,175.0,1128.5,63,20.9,21500.0,1
2026-05-13 11:45:00,1.788,13.7,61,6.3,9.1,153.0,0.1,152.9,0.1,153.0,1131.6,63,25.2,24880.0,1
2026-05-13 12:00:00,3.337,14.3,56,5.7,9.2,231.0,9.0,222.0,10.6,231.0,1131.3,63,28.1,28240.0,1
2026-05-13 12:15:00,2.813,14.5,55,5.6,9.2,354.0,52.3,301.7,62.1,354.0,1127.5,3,28.8,27680.0,1
2026-05-13 12:30:00,2.1,14.5,57,6.1,9.5,465.0,131.8,333.2,157.7,465.0,1120.3,3,28.1,27120.0,1
2026-05-13 12:45:00,5.188,14.4,59,6.5,9.6,520.0,189.6,330.4,229.0,520.0,1109.7,3,26.6,26560.0,1
2026-05-13 13:00:00,4.125,14.3,60,6.6,9.6,550.0,229.9,320.1,281.2,550.0,1095.8,3,25.9,26000.0,1
2026-05-13 13:15:00,3.85,14.2,60,6.5,9.6,559.0,249.8,309.2,310.4,559.0,1078.6,3,25.6,25940.0,1
2026-05-13 13:30:00,2.737,14.1,60,6.4,9.5,542.0,240.1,301.9,304.1,542.0,1058.2,3,25.2,25880.0,1
2026-05-13 13:45:00,2.325,13.9,60,6.3,9.4,491.0,192.9,298.1,249.8,491.0,1034.6,3,24.8,25820.0,1
2026-05-13 14:00:00,4.225,13.7,60,6.1,9.1,383.0,100.5,282.5,133.6,383.0,1008.1,3,24.5,25760.0,1
2026-05-13 14:15:00,5.45,13.2,61,5.9,8.7,265.0,34.6,230.4,47.4,265.0,978.6,53,23.8,24760.0,1
2026-05-13 14:30:00,4.537,12.7,63,5.8,8.2,192.0,13.3,178.7,18.9,192.0,946.3,53,23.4,23740.0,1
2026-05-13 14:45:00,4.237,12.1,66,6.0,7.9,209.0,20.8,188.2,30.6,209.0,911.5,53,22.3,22740.0,1
2026-05-13 15:00:00,3.912,11.7,68,6.0,7.6,315.0,82.6,232.4,126.6,315.0,874.1,53,21.6,21720.0,1
2026-05-13 15:15:00,4.425,11.6,71,6.5,7.7,440.0,220.6,219.4,354.3,440.0,834.4,0,20.5,20120.0,1
2026-05-13 15:30:00,3.225,11.5,74,7.1,7.9,520.0,343.9,176.1,581.6,520.0,792.5,1,19.4,18500.0,1
2026-05-13 15:45:00,2.013,11.6,77,7.7,8.3,507.0,344.1,162.9,615.9,507.0,748.7,2,18.4,16900.0,1
2026-05-13 16:00:00,0.65,11.5,79,8.0,8.5,424.0,253.2,170.8,482.6,424.0,703.0,3,17.3,15280.0,1
2026-05-13 16:15:00,0.488,11.4,79,7.9,8.5,319.0,143.4,175.6,293.1,319.0,655.8,61,16.6,16040.0,1
2026-05-13 16:30:00,1.063,11.3,77,7.4,8.2,227.0,68.1,158.9,150.3,227.0,607.1,61,16.2,16780.0,1
2026-05-13 16:45:00,1.625,11.1,75,6.9,8.0,171.0,36.9,134.1,88.7,171.0,557.3,61,15.8,17540.0,1
2026-05-13 17:00:00,0.338,11.0,74,6.5,7.9,130.0,20.5,109.5,54.1,130.0,506.5,61,15.1,18280.0,1
2026-05-13 17:15:00,0.213,10.9,74,6.4,8.0,100.0,11.7,88.3,34.5,100.0,455.0,3,13.7,17620.0,1
2026-05-13 17:30:00,1.725,10.8,76,6.8,8.3,82.0,8.0,74.0,26.6,82.0,402.9,3,11.5,16980.0,1
2026-05-13 17:45:00,1.288,10.7,77,6.8,8.5,75.0,7.5,67.5,28.5,75.0,350.5,3,9.4,16320.0,1
2026-05-13 18:00:00,1.4,10.4,79,6.9,8.4,79.0,10.9,68.1,49.0,79.0,298.0,3,8.6,15660.0,1
2026-05-13 18:15:00,1.063,9.9,81,6.8,7.8,81.0,15.5,65.5,84.4,81.0,245.7,2,9.4,14460.0,1
2026-05-13 18:30:00,0.988,9.2,83,6.5,6.7,74.0,16.9,57.1,116.8,74.0,193.7,1,11.2,13260.0,1
2026-05-13 18:45:00,0.85,8.6,85,6.2,5.7,57.0,12.8,44.2,120.7,57.0,142.3,0,13.0,12040.0,1
2026-05-13 19:00:00,1.037,8.1,87,6.1,5.0,36.0,6.9,29.1,101.0,36.0,91.7,0,14.4,10840.0,1
2026-05-13 19:15:00,0.988,7.9,88,6.1,4.8,16.0,2.4,13.6,62.3,16.0,42.2,0,14.8,12360.0,1
2026-05-13 19:30:00,0.625,7.9,89,6.2,4.9,1.0,0.0,1.0,0.0,0.0,3.3,1,14.4,13860.0,0
2026-05-13 19:45:00,0.65,8.0,90,6.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2,14.0,15380.0,0
2026-05-13 20:00:00,0.425,8.0,90,6.5,5.1,0.0,0.0,0.0,0.0,0.0,0.0,3,14.0,16880.0,0
2026-05-13 20:15:00,0.412,8.1,90,6.5,5.1,0.0,0.0,0.0,0.0,0.0,0.0,51,14.4,15060.0,0
2026-05-13 20:30:00,0.262,8.1,90,6.6,5.1,0.0,0.0,0.0,0.0,0.0,0.0,51,15.1,13260.0,0
2026-05-13 20:45:00,0.2,8.2,89,6.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,51,15.8,11440.0,0
2026-05-13 21:00:00,0.088,8.2,89,6.5,4.9,0.0,0.0,0.0,0.0,0.0,0.0,51,16.6,9620.0,0
2026-05-13 21:15:00,0.013,8.0,89,6.3,4.6,0.0,0.0,0.0,0.0,0.0,0.0,3,17.3,19720.0,0
2026-05-13 21:30:00,0.0,7.8,90,6.3,4.3,0.0,0.0,0.0,0.0,0.0,0.0,3,18.0,29820.0,0
2026-05-13 21:45:00,0.0,7.6,90,6.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3,18.4,39900.0,0
2026-05-13 22:00:00,0.0,7.5,91,6.1,3.8,0.0,0.0,0.0,0.0,0.0,0.0,3,18.4,50000.0,0
2026-05-13 22:15:00,0.0,7.5,92,6.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,51,17.6,39340.0,0
2026-05-13 22:30:00,0.0,7.5,92,6.3,4.3,0.0,0.0,0.0,0.0,0.0,0.0,51,15.8,28680.0,0
2026-05-13 22:45:00,0.0,7.6,93,6.5,4.6,0.0,0.0,0.0,0.0,0.0,0.0,51,14.4,18020.0,0
2026-05-13 23:00:00,0.0,7.6,93,6.5,4.8,0.0,0.0,0.0,0.0,0.0,0.0,51,13.3,7360.0,0
2026-05-13 23:15:00,0.0,7.5,93,6.5,4.7,0.0,0.0,0.0,0.0,0.0,0.0,3,13.0,18020.0,0
2026-05-13 23:30:00,0.0,7.4,93,6.3,4.6,0.0,0.0,0.0,0.0,0.0,0.0,3,12.6,28680.0,0
2026-05-13 23:45:00,0.0,7.3,93,6.2,4.5,0.0,0.0,0.0,0.0,0.0,0.0,3,12.6,39340.0,0
2026-05-14 00:00:00,0.0,7.2,93,6.1,4.4,0.0,0.0,0.0,0.0,0.0,0.0,3,12.6,50000.0,0
2026-05-14 00:15:00,0.0,7.1,93,6.1,4.3,0.0,0.0,0.0,0.0,0.0,0.0,3,12.6,39360.0,0
2026-05-14 00:30:00,0.0,7.0,93,6.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,3,13.0,28740.0,0
2026-05-14 00:45:00,0.0,7.0,92,5.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13.3,18100.0,0
2026-05-14 01:00:00,0.0,7.0,92,5.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13.3,7460.0,0
2026-05-14 01:15:00,0.0,7.0,92,5.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13.3,7520.0,0
2026-05-14 01:30:00,0.0,7.1,92,5.9,4.2,0.0,0.0,0.0,0.0,0.0,0.0,3,13.3,7560.0,0
2026-05-14 01:45:00,0.0,7.2,92,6.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,3,13.3,7620.0,0
2026-05-14 02:00:00,0.0,7.2,92,6.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,3,13.3,7660.0,0
2026-05-14 02:15:00,0.0,7.1,92,5.9,4.2,0.0,0.0,0.0,0.0,0.0,0.0,3,13.0,18240.0,0
2026-05-14 02:30:00,0.0,6.9,93,5.9,4.1,0.0,0.0,0.0,0.0,0.0,0.0,3,12.2,28840.0,0
2026-05-14 02:45:00,0.0,6.7,93,5.7,3.9,0.0,0.0,0.0,0.0,0.0,0.0,3,11.9,39420.0,0
2026-05-14 03:00:00,0.0,6.6,93,5.5,3.8,0.0,0.0,0.0,0.0,0.0,0.0,3,11.5,50000.0,0
2026-05-14 03:15:00,0.0,6.6,93,5.5,3.7,0.0,0.0,0.0,0.0,0.0,0.0,3,11.9,50000.0,0
2026-05-14 03:30:00,0.0,6.6,93,5.5,3.6,0.0,0.0,0.0,0.0,0.0,0.0,2,12.6,50000.0,0
2026-05-14 03:45:00,0.0,6.7,93,5.6,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1,13.7,50000.0,0
2026-05-14 04:00:00,0.0,6.7,93,5.6,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1,14.0,50000.0,1
2026-05-14 04:15:00,0.0,6.6,93,5.6,3.5,3.0,0.0,3.0,0.0,0.0,9.3,1,14.0,50000.0,1
2026-05-14 04:30:00,0.0,6.5,93,5.5,3.4,20.0,3.0,17.0,67.4,20.0,54.5,2,14.0,50000.0,1
2026-05-14 04:45:00,0.0,6.5,92,5.3,3.3,37.0,6.0,31.0,76.8,37.0,104.4,3,14.0,50000.0,1
2026-05-14 05:00:00,0.0,6.5,92,5.3,3.3,53.0,9.1,43.9,78.3,53.0,155.2,3,13.7,50000.0,1
2026-05-14 05:15:00,0.0,6.5,92,5.3,3.4,68.0,12.1,55.9,78.2,68.0,206.8,3,13.3,39520.0,1
2026-05-14 05:30:00,0.0,6.7,92,5.5,3.7,84.0,15.9,68.1,82.3,84.0,258.9,3,13.0,29040.0,1
2026-05-14 05:45:00,0.0,6.8,92,5.6,4.0,106.0,23.4,82.6,100.8,106.0,311.3,3,12.2,18540.0,1
2026-05-14 06:00:00,0.013,7.1,92,5.9,4.3,137.0,37.6,99.4,138.4,137.0,363.8,3,11.9,8060.0,1
2026-05-14 06:15:00,0.088,7.4,91,6.1,4.8,175.0,59.0,116.0,190.0,175.0,416.2,3,11.5,8980.0,1
2026-05-14 06:30:00,0.188,7.8,89,6.1,5.2,213.0,82.8,130.2,237.0,213.0,468.2,3,11.2,9880.0,1
2026-05-14 06:45:00,0.313,8.3,88,6.4,5.7,244.0,101.3,142.7,261.2,244.0,519.7,3,11.2,10800.0,1
2026-05-14 07:00:00,0.55,8.7,86,6.5,6.2,263.0,108.0,155.0,253.8,263.0,570.3,3,11.2,11700.0,1
2026-05-14 07:15:00,0.463,9.0,85,6.6,6.4,275.0,107.7,167.3,232.7,275.0,619.9,3,11.5,12360.0,1
2026-05-14 07:30:00,0.412,9.3,84,6.7,6.6,289.0,109.2,179.8,218.9,289.0,668.2,2,12.6,13000.0,1
2026-05-14 07:45:00,0.9,9.5,83,6.8,6.8,314.0,121.2,192.8,227.0,314.0,715.2,1,13.3,13660.0,1
2026-05-14 08:00:00,1.4,9.7,81,6.6,6.8,355.0,149.9,205.1,264.1,355.0,760.5,1,14.0,14300.0,1
2026-05-14 08:15:00,1.725,9.9,78,6.2,6.8,401.0,186.0,215.0,310.0,401.0,803.9,1,14.4,16420.0,1
2026-05-14 08:30:00,1.425,10.0,73,5.4,6.7,441.0,217.1,223.9,344.1,441.0,845.3,2,14.4,18540.0,1
2026-05-14 08:45:00,1.663,10.1,69,4.6,6.7,461.0,224.7,236.3,340.4,461.0,884.6,3,14.0,20640.0,1
2026-05-14 09:00:00,1.337,10.2,66,4.1,6.7,465.0,213.4,251.6,310.3,465.0,921.4,3,14.4,22760.0,1
2026-05-14 09:15:00,2.1,10.3,65,4.0,6.6,456.0,188.4,267.6,264.0,456.0,955.8,3,15.1,22300.0,1
2026-05-14 09:30:00,2.575,10.4,66,4.3,6.8,438.0,156.7,281.3,212.5,438.0,987.4,3,15.8,21840.0,1
2026-05-14 09:45:00,1.825,10.5,67,4.7,6.8,413.0,122.8,290.2,161.9,413.0,1016.3,3,16.6,21380.0,1
2026-05-14 10:00:00,2.188,10.6,69,5.1,6.9,366.0,78.7,287.3,101.1,366.0,1042.2,3,16.9,20920.0,1
2026-05-14 10:15:00,4.225,10.6,71,5.5,7.1,315.0,44.2,270.8,55.6,315.0,1065.1,3,16.6,19520.0,1
2026-05-14 10:30:00,3.575,10.5,75,6.2,7.3,284.0,28.0,256.0,34.6,284.0,1084.9,3,15.5,18120.0,1
2026-05-14 10:45:00,2.087,10.4,78,6.7,7.4,303.0,33.1,269.9,40.2,303.0,1101.4,3,14.8,16700.0,1
